customer_id,product_id,acquisition_date
C002801,health_insurance,2017-11-17
C002801,credit_card_business,2013-01-14
C002801,checking_account,2022-03-14
C002802,mortgage,2025-10-02
C002802,health_insurance,2015-08-12
C002802,credit_card_platinum,2025-02-03
C002802,mutual_fund,2008-05-08
C002802,investment_account,2025-11-19
C002802,life_insurance,2021-06-20
C002802,checking_account,2024-06-09
C002803,stocks,2013-10-06
C002803,health_insurance,2022-10-01
C002803,savings_account,2024-08-11
C002803,mutual_fund,2011-05-07
C002803,life_insurance,2023-05-21
C002803,checking_account,2011-03-28
C002804,stocks,2023-12-02
C002804,mortgage,2025-10-18
C002804,savings_account,2021-05-02
C002804,credit_card_gold,2023-05-06
C002804,credit_card_platinum,2019-11-23
C002804,mutual_fund,2025-04-19
C002804,investment_account,2020-12-16
C002804,checking_account,2022-05-25
C002805,stocks,2023-12-04
C002805,savings_account,2023-03-22
C002805,credit_card_gold,2023-12-01
C002805,investment_account,2023-09-12
C002805,checking_account,2025-01-10
C002806,stocks,2020-06-06
C002806,checking_account,2025-02-08
C002806,savings_account,2023-08-04
C002806,credit_card_gold,2021-11-06
C002806,investment_account,2023-09-20
C002806,mutual_fund,2021-07-15
C002806,personal_loan,2022-04-24
C002807,car_loan,2012-01-01
C002807,checking_account,2007-04-02
C002807,credit_card_basic,2009-11-20
C002807,savings_account,2011-06-11
C002807,personal_loan,2023-03-18
C002808,credit_card_basic,2022-11-07
C002808,savings_account,2023-08-23
C002809,mortgage,2017-10-20
C002809,health_insurance,2017-05-01
C002809,savings_account,2024-05-03
C002809,mutual_fund,2014-05-15
C002809,checking_account,2023-05-13
C002810,credit_card_platinum,2022-07-17
C002810,personal_loan,2009-10-02
C002810,savings_account,2014-09-23
C002810,checking_account,2016-08-26
C002811,credit_card_basic,2012-10-26
C002811,personal_loan,2014-03-04
C002811,savings_account,2019-06-05
C002811,checking_account,2022-08-28
C002812,health_insurance,2017-08-22
C002812,savings_account,2024-09-12
C002812,credit_card_platinum,2017-12-16
C002812,investment_account,2020-12-07
C002812,mutual_fund,2017-05-11
C002812,personal_loan,2020-07-20
C002812,checking_account,2015-01-29
C002813,credit_card_basic,2017-12-22
C002813,personal_loan,2022-11-13
C002813,savings_account,2019-11-08
C002813,checking_account,2024-10-08
C002814,car_loan,2024-09-18
C002814,credit_card_basic,2021-05-26
C002814,mortgage,2019-10-06
C002814,checking_account,2020-11-13
C002815,credit_card_basic,2023-11-01
C002815,mortgage,2022-11-12
C002815,savings_account,2023-03-08
C002815,checking_account,2015-12-01
C002816,credit_card_basic,2025-12-04
C002816,checking_account,2025-11-18
C002816,credit_card_gold,2025-10-20
C002817,mortgage,2007-10-13
C002817,credit_card_gold,2020-07-17
C002818,mortgage,2016-06-30
C002818,savings_account,2025-03-05
C002818,credit_card_platinum,2025-07-22
C002818,investment_account,2023-04-21
C002818,personal_loan,2025-01-15
C002818,checking_account,2017-01-23
C002819,car_loan,2020-12-27
C002819,checking_account,2020-03-29
C002819,credit_card_basic,2016-12-12
C002819,savings_account,2024-12-13
C002819,personal_loan,2017-06-23
C002820,business_account,2020-11-21
C002820,checking_account,2023-04-02
C002820,business_loan,2022-02-07
C002821,savings_account,2014-06-05
C002821,checking_account,2014-09-18
C002822,personal_loan,2019-01-20
C002822,checking_account,2019-03-27
C002822,credit_card_gold,2023-02-13
C002823,credit_card_basic,2022-05-02
C002823,savings_account,2024-09-12
C002823,checking_account,2023-02-25
C002824,stocks,2022-12-30
C002824,car_loan,2011-04-15
C002824,mortgage,2010-04-28
C002824,health_insurance,2013-03-18
C002824,credit_card_gold,2022-03-04
C002824,mutual_fund,2016-08-08
C002824,checking_account,2017-08-15
C002825,checking_account,2017-10-27
C002825,credit_card_gold,2012-06-05
C002826,credit_card_basic,2022-10-01
C002826,savings_account,2025-07-03
C002826,checking_account,2022-07-25
C002827,business_loan,2025-07-31
C002827,business_account,2025-09-09
C002827,health_insurance,2025-08-30
C002827,credit_card_business,2025-10-01
C002827,checking_account,2025-09-24
C002828,checking_account,2010-03-10
C002828,savings_account,2011-12-03
C002828,personal_loan,2020-09-07
C002829,credit_card_basic,2025-03-28
C002829,checking_account,2024-03-04
C002830,stocks,2014-02-14
C002830,checking_account,2022-06-14
C002830,savings_account,2020-02-07
C002830,credit_card_gold,2025-06-28
C002830,investment_account,2014-06-13
C002830,mutual_fund,2015-12-17
C002830,personal_loan,2014-06-06
C002831,checking_account,2019-03-19
C002831,savings_account,2019-01-05
C002831,personal_loan,2020-03-23
C002832,business_loan,2022-03-30
C002832,business_account,2021-10-02
C002832,health_insurance,2023-04-23
C002832,credit_card_business,2025-07-16
C002832,checking_account,2018-12-04
C002833,checking_account,2024-03-30
C002833,credit_card_gold,2018-03-22
C002834,stocks,2017-11-12
C002834,car_loan,2011-10-11
C002834,savings_account,2021-01-21
C002834,credit_card_gold,2020-06-16
C002834,credit_card_platinum,2015-11-07
C002834,life_insurance,2015-07-27
C002834,personal_loan,2016-01-03
C002834,checking_account,2017-11-02
C002835,credit_card_basic,2022-05-19
C002835,mortgage,2024-08-03
C002835,savings_account,2024-08-16
C002835,checking_account,2022-03-11
C002836,stocks,2023-04-07
C002836,mortgage,2022-06-12
C002836,savings_account,2019-03-18
C002836,credit_card_gold,2011-02-23
C002836,investment_account,2022-03-09
C002836,credit_card_platinum,2007-10-11
C002836,mutual_fund,2024-10-18
C002836,checking_account,2009-11-14
C002837,checking_account,2021-02-13
C002837,savings_account,2007-06-12
C002837,personal_loan,2007-11-03
C002838,credit_card_basic,2024-05-02
C002838,mortgage,2024-01-30
C002839,mortgage,2025-06-21
C002839,savings_account,2019-08-08
C002839,investment_account,2018-07-12
C002839,mutual_fund,2021-12-31
C002839,life_insurance,2025-04-15
C002839,checking_account,2024-12-04
C002840,checking_account,2008-10-31
C002840,credit_card_basic,2014-03-11
C002840,savings_account,2022-12-25
C002840,credit_card_gold,2011-06-08
C002840,personal_loan,2021-05-31
C002841,credit_card_basic,2024-03-17
C002841,checking_account,2025-07-11
C002841,credit_card_gold,2024-01-29
C002842,credit_card_basic,2023-11-29
C002842,mortgage,2022-08-21
C002842,savings_account,2023-08-04
C002842,credit_card_gold,2023-05-22
C002842,checking_account,2025-01-13
C002843,stocks,2020-02-18
C002843,car_loan,2012-10-24
C002843,mortgage,2025-09-14
C002843,savings_account,2017-12-06
C002843,credit_card_platinum,2024-06-30
C002843,life_insurance,2015-04-24
C002844,credit_card_basic,2020-12-14
C002844,mortgage,2009-06-22
C002844,savings_account,2009-05-18
C002844,credit_card_gold,2009-05-25
C002844,checking_account,2007-07-01
C002845,credit_card_basic,2025-11-01
C002845,personal_loan,2017-08-26
C002846,savings_account,2025-07-21
C002846,personal_loan,2011-06-17
C002847,stocks,2023-01-27
C002847,savings_account,2017-10-21
C002847,credit_card_gold,2020-08-16
C002847,credit_card_platinum,2022-12-27
C002847,investment_account,2018-03-21
C002847,mutual_fund,2023-01-22
C002847,personal_loan,2022-08-21
C002847,checking_account,2017-10-19
C002848,personal_loan,2022-08-18
C002848,mortgage,2025-01-24
C002848,savings_account,2023-04-10
C002848,checking_account,2023-06-15
C002849,car_loan,2016-07-14
C002849,savings_account,2015-01-19
C002850,checking_account,2010-12-10
C002850,savings_account,2009-11-25
C002850,personal_loan,2010-01-16
C002851,credit_card_basic,2021-12-28
C002851,mortgage,2025-10-04
C002851,checking_account,2024-08-22
C002852,mortgage,2012-01-02
C002852,checking_account,2021-07-06
C002853,checking_account,2014-03-20
C002853,credit_card_basic,2023-04-19
C002853,savings_account,2016-09-09
C002853,credit_card_gold,2014-09-03
C002853,personal_loan,2012-03-16
C002854,stocks,2014-08-14
C002854,checking_account,2017-10-23
C002854,health_insurance,2014-07-10
C002854,credit_card_gold,2022-09-29
C002854,personal_loan,2019-07-31
C002855,car_loan,2017-09-10
C002855,savings_account,2011-08-07
C002855,personal_loan,2015-04-29
C002855,credit_card_gold,2018-11-25
C002856,credit_card_basic,2024-08-06
C002856,mortgage,2024-03-21
C002856,savings_account,2025-05-02
C002856,personal_loan,2025-04-19
C002856,checking_account,2024-12-15
C002857,mortgage,2013-07-04
C002857,health_insurance,2015-01-24
C002857,savings_account,2015-05-21
C002857,credit_card_platinum,2019-07-23
C002857,investment_account,2018-09-10
C002857,mutual_fund,2023-05-12
C002857,life_insurance,2011-04-22
C002857,bonds,2019-05-27
C002857,checking_account,2017-03-30
C002858,personal_loan,2023-01-27
C002858,savings_account,2019-08-30
C002858,checking_account,2021-11-27
C002859,savings_account,2014-05-06
C002859,credit_card_gold,2016-12-13
C002860,investment_account,2022-10-01
C002860,personal_loan,2016-07-19
C002860,savings_account,2014-05-02
C002860,checking_account,2017-03-28
C002861,business_loan,2025-06-16
C002861,business_account,2018-07-13
C002861,health_insurance,2018-01-29
C002861,credit_card_business,2024-02-17
C002861,checking_account,2017-04-25
C002862,credit_card_basic,2023-10-23
C002862,savings_account,2020-06-12
C002862,personal_loan,2018-05-11
C002863,credit_card_basic,2021-12-09
C002863,savings_account,2023-07-14
C002863,credit_card_gold,2016-09-28
C002864,savings_account,2020-06-13
C002864,credit_card_gold,2017-07-10
C002865,stocks,2013-11-07
C002865,car_loan,2013-04-10
C002865,checking_account,2022-03-07
C002865,savings_account,2015-01-18
C002865,credit_card_platinum,2012-12-21
C002865,mutual_fund,2023-04-29
C002865,personal_loan,2020-09-19
C002866,credit_card_gold,2012-06-19
C002866,credit_card_platinum,2023-12-24
C002866,mutual_fund,2022-05-14
C002866,investment_account,2025-02-10
C002866,checking_account,2024-09-16
C002867,business_loan,2024-07-12
C002867,business_account,2025-04-13
C002867,health_insurance,2025-02-27
C002867,credit_card_business,2024-05-26
C002867,checking_account,2024-11-30
C002868,mortgage,2023-01-27
C002868,savings_account,2023-01-30
C002868,credit_card_platinum,2020-04-23
C002868,mutual_fund,2023-09-02
C002868,personal_loan,2024-10-18
C002868,checking_account,2021-11-29
C002869,car_loan,2025-02-07
C002869,checking_account,2024-01-25
C002869,credit_card_basic,2019-09-06
C002869,savings_account,2020-01-15
C002869,personal_loan,2025-04-09
C002870,stocks,2024-12-16
C002870,mortgage,2023-07-05
C002870,credit_card_gold,2025-08-17
C002870,investment_account,2022-07-26
C002870,mutual_fund,2022-05-19
C002871,car_loan,2023-10-10
C002871,credit_card_basic,2022-06-19
C002871,savings_account,2023-09-14
C002871,credit_card_gold,2024-06-21
C002871,personal_loan,2025-08-29
C002872,business_account,2025-12-02
C002872,checking_account,2025-11-15
C002872,business_loan,2025-10-31
C002873,mortgage,2022-07-19
C002873,savings_account,2022-10-01
C002873,credit_card_gold,2025-09-01
C002873,credit_card_platinum,2022-10-25
C002873,investment_account,2023-12-17
C002873,mutual_fund,2023-10-01
C002873,life_insurance,2023-06-10
C002873,checking_account,2024-06-25
C002874,credit_card_basic,2013-06-11
C002874,car_loan,2023-03-04
C002874,checking_account,2018-02-24
C002874,credit_card_gold,2020-01-05
C002875,stocks,2019-07-08
C002875,mortgage,2021-02-07
C002875,health_insurance,2022-08-22
C002875,savings_account,2022-06-06
C002875,investment_account,2023-09-02
C002875,life_insurance,2023-09-25
C002875,checking_account,2023-12-29
C002876,business_account,2016-06-01
C002876,checking_account,2016-08-12
C002876,business_loan,2024-06-28
C002877,mortgage,2025-05-11
C002877,health_insurance,2025-01-20
C002877,savings_account,2024-05-10
C002877,credit_card_gold,2025-10-01
C002877,investment_account,2025-01-30
C002877,life_insurance,2024-07-10
C002877,checking_account,2024-12-27
C002878,car_loan,2016-04-07
C002878,checking_account,2016-03-16
C002878,credit_card_basic,2024-01-02
C002878,savings_account,2020-09-10
C002878,personal_loan,2019-10-03
C002879,credit_card_basic,2019-06-19
C002879,car_loan,2015-09-23
C002879,savings_account,2023-11-07
C002879,personal_loan,2013-09-29
C002880,credit_card_basic,2011-02-02
C002880,checking_account,2018-04-28
C002881,business_loan,2018-01-28
C002881,business_account,2018-11-15
C002881,health_insurance,2019-11-08
C002881,credit_card_business,2021-12-31
C002881,checking_account,2019-11-18
C002882,car_loan,2012-06-29
C002882,mortgage,2021-09-28
C002882,savings_account,2019-04-10
C002882,credit_card_gold,2012-02-24
C002882,credit_card_platinum,2025-08-09
C002882,investment_account,2025-08-08
C002882,life_insurance,2016-07-12
C002882,checking_account,2013-05-17
C002883,mortgage,2025-06-12
C002883,checking_account,2025-06-23
C002884,checking_account,2023-06-16
C002884,credit_card_basic,2022-04-24
C002884,savings_account,2024-05-06
C002884,credit_card_gold,2025-03-19
C002884,personal_loan,2024-10-25
C002885,credit_card_basic,2025-10-08
C002885,mortgage,2019-01-06
C002885,savings_account,2014-06-01
C002885,credit_card_gold,2020-04-30
C002885,checking_account,2013-08-02
C002886,stocks,2025-10-29
C002886,mortgage,2025-11-30
C002886,health_insurance,2025-10-16
C002886,savings_account,2025-10-10
C002886,credit_card_platinum,2025-10-12
C002886,investment_account,2025-12-01
C002886,mutual_fund,2025-11-27
C002886,life_insurance,2025-11-10
C002886,bonds,2025-11-29
C002886,checking_account,2025-10-04
C002887,checking_account,2020-03-27
C002887,credit_card_basic,2021-11-27
C002887,savings_account,2021-04-10
C002887,credit_card_gold,2022-10-10
C002887,personal_loan,2025-11-13
C002888,credit_card_basic,2021-10-11
C002888,car_loan,2024-04-05
C002888,personal_loan,2024-07-17
C002889,credit_card_basic,2025-12-03
C002889,savings_account,2025-12-03
C002889,checking_account,2025-12-03
C002890,personal_loan,2025-09-24
C002890,car_loan,2025-08-22
C002890,checking_account,2025-10-04
C002891,checking_account,2015-05-05
C002891,savings_account,2023-12-07
C002891,credit_card_gold,2011-12-19
C002892,stocks,2021-04-27
C002892,mortgage,2023-03-09
C002892,savings_account,2019-04-16
C002892,credit_card_platinum,2025-08-17
C002892,investment_account,2019-10-20
C002892,life_insurance,2021-06-19
C002892,checking_account,2024-05-16
C002893,personal_loan,2011-08-30
C002893,checking_account,2017-02-22
C002893,credit_card_gold,2021-10-18
C002894,business_loan,2024-05-04
C002894,business_account,2023-04-03
C002894,health_insurance,2024-05-27
C002894,credit_card_business,2025-01-19
C002894,checking_account,2022-07-21
C002895,credit_card_basic,2024-08-24
C002895,savings_account,2024-09-20
C002895,checking_account,2024-09-20
C002896,car_loan,2016-01-15
C002896,checking_account,2019-08-15
C002896,credit_card_basic,2022-10-12
C002896,savings_account,2019-06-13
C002896,personal_loan,2010-12-02
C002897,health_insurance,2025-11-27
C002897,credit_card_business,2025-11-22
C002897,checking_account,2025-11-10
C002898,savings_account,2011-01-11
C002898,credit_card_gold,2019-02-10
C002898,credit_card_platinum,2022-10-06
C002898,investment_account,2014-06-17
C002898,checking_account,2021-09-08
C002899,business_account,2025-10-16
C002899,credit_card_business,2025-07-07
C002899,checking_account,2024-05-16
C002899,business_loan,2023-07-10
C002900,business_loan,2022-03-05
C002900,business_account,2022-11-22
C002900,health_insurance,2024-01-31
C002900,credit_card_business,2022-04-18
C002900,checking_account,2021-12-01
C002901,credit_card_basic,2016-09-03
C002901,mortgage,2021-06-21
C002901,savings_account,2020-08-22
C002901,credit_card_gold,2021-07-06
C002901,checking_account,2022-12-25
C002902,checking_account,2022-11-11
C002902,credit_card_basic,2023-09-18
C002902,savings_account,2025-08-09
C002902,credit_card_gold,2023-03-25
C002902,personal_loan,2025-08-24
C002903,credit_card_basic,2023-04-19
C002903,personal_loan,2024-07-27
C002903,savings_account,2025-07-25
C002903,checking_account,2025-06-22
C002904,credit_card_basic,2024-09-15
C002904,mortgage,2016-02-10
C002904,checking_account,2018-06-03
C002905,credit_card_basic,2018-01-17
C002905,checking_account,2025-08-23
C002905,savings_account,2024-12-02
C002905,personal_loan,2022-09-08
C002906,business_account,2023-01-03
C002906,credit_card_business,2022-08-11
C002906,checking_account,2025-10-02
C002906,business_loan,2025-01-13
C002907,credit_card_basic,2021-06-09
C002907,checking_account,2025-04-18
C002907,credit_card_gold,2025-07-14
C002908,credit_card_basic,2024-09-22
C002908,car_loan,2024-08-27
C002908,savings_account,2024-06-22
C002908,checking_account,2024-04-22
C002909,savings_account,2012-09-12
C002909,checking_account,2007-12-12
C002910,credit_card_basic,2020-04-21
C002910,savings_account,2022-10-20
C002910,checking_account,2025-11-01
C002910,credit_card_gold,2020-07-06
C002911,health_insurance,2025-10-04
C002911,credit_card_platinum,2025-11-08
C002911,mutual_fund,2024-12-24
C002911,investment_account,2025-11-05
C002911,life_insurance,2025-04-12
C002912,mortgage,2017-11-23
C002912,checking_account,2024-01-27
C002913,health_insurance,2018-01-19
C002913,savings_account,2023-04-29
C002913,credit_card_gold,2017-12-10
C002913,investment_account,2021-07-09
C002913,checking_account,2018-12-19
C002914,credit_card_basic,2011-11-21
C002914,mortgage,2021-02-22
C002914,savings_account,2019-02-27
C002914,credit_card_gold,2014-09-19
C002915,savings_account,2025-11-22
C002915,checking_account,2025-09-09
C002916,stocks,2023-11-18
C002916,investment_account,2025-09-15
C002916,mutual_fund,2025-02-22
C002916,checking_account,2023-07-27
C002917,credit_card_basic,2025-08-19
C002917,savings_account,2021-01-22
C002917,checking_account,2023-12-06
C002918,stocks,2013-04-30
C002918,car_loan,2013-05-19
C002918,mortgage,2013-12-09
C002918,health_insurance,2019-06-26
C002918,savings_account,2023-11-15
C002918,investment_account,2016-03-29
C002918,personal_loan,2013-12-31
C002919,stocks,2020-09-04
C002919,checking_account,2022-11-04
C002919,mortgage,2023-08-12
C002919,credit_card_gold,2021-12-05
C002919,investment_account,2025-08-15
C002919,mutual_fund,2020-08-04
C002919,credit_card_platinum,2020-12-08
C002919,personal_loan,2020-09-27
C002920,checking_account,2013-02-03
C002920,savings_account,2015-07-15
C002920,investment_account,2018-09-30
C002920,life_insurance,2012-01-30
C002920,personal_loan,2022-01-31
C002921,credit_card_basic,2011-10-21
C002921,savings_account,2024-09-02
C002921,checking_account,2018-03-31
C002922,checking_account,2019-11-28
C002922,investment_account,2012-01-16
C002922,mutual_fund,2025-09-16
C002922,life_insurance,2012-03-18
C002922,personal_loan,2019-05-01
C002923,personal_loan,2019-03-03
C002923,mortgage,2018-10-27
C002923,savings_account,2017-11-23
C002923,checking_account,2019-10-04
C002924,car_loan,2023-06-21
C002924,checking_account,2007-06-18
C002924,savings_account,2010-09-08
C002924,credit_card_gold,2024-05-01
C002925,business_loan,2024-08-22
C002925,business_account,2024-05-14
C002925,health_insurance,2025-04-07
C002925,credit_card_business,2024-12-30
C002925,checking_account,2025-05-16
C002926,savings_account,2016-02-29
C002926,checking_account,2016-06-13
C002926,credit_card_gold,2014-01-01
C002927,stocks,2014-07-12
C002927,mortgage,2011-06-13
C002927,health_insurance,2014-02-27
C002927,savings_account,2021-09-18
C002927,investment_account,2017-03-06
C002927,mutual_fund,2013-12-18
C002927,life_insurance,2009-11-04
C002927,checking_account,2010-12-15
C002928,car_loan,2022-04-28
C002928,checking_account,2023-01-08
C002928,mortgage,2024-11-05
C002928,savings_account,2025-07-22
C002928,personal_loan,2022-11-28
C002929,credit_card_basic,2025-03-08
C002929,savings_account,2025-06-13
C002930,car_loan,2023-09-03
C002930,checking_account,2024-06-13
C002930,health_insurance,2025-08-25
C002930,savings_account,2024-02-21
C002930,investment_account,2024-09-11
C002930,credit_card_platinum,2024-05-23
C002930,personal_loan,2025-11-15
C002931,car_loan,2020-06-27
C002931,mortgage,2025-09-03
C002931,savings_account,2012-10-24
C002931,checking_account,2013-10-31
C002932,mortgage,2025-09-28
C002932,savings_account,2020-01-28
C002932,credit_card_gold,2013-01-12
C002932,investment_account,2015-03-14
C002932,credit_card_platinum,2024-09-26
C002932,personal_loan,2024-04-22
C002932,checking_account,2010-06-10
C002933,credit_card_basic,2020-09-01
C002933,savings_account,2021-11-01
C002933,checking_account,2024-12-28
C002934,business_account,2025-09-07
C002934,credit_card_business,2024-07-29
C002934,checking_account,2025-04-30
C002934,business_loan,2024-05-31
C002935,credit_card_basic,2022-02-12
C002935,savings_account,2023-03-28
C002935,checking_account,2024-11-05
C002935,credit_card_gold,2023-01-17
C002936,credit_card_basic,2023-12-26
C002936,savings_account,2023-08-26
C002936,checking_account,2025-07-17
C002937,stocks,2024-06-20
C002937,mortgage,2024-12-27
C002937,health_insurance,2023-05-16
C002937,savings_account,2025-07-15
C002937,investment_account,2024-12-18
C002937,mutual_fund,2023-11-27
C002937,credit_card_platinum,2025-06-24
C002937,life_insurance,2023-02-26
C002937,checking_account,2025-06-03
C002938,savings_account,2025-07-16
C002938,checking_account,2025-11-23
C002938,credit_card_gold,2025-06-21
C002939,personal_loan,2015-08-28
C002939,savings_account,2013-11-27
C002939,checking_account,2022-03-05
C002940,stocks,2025-04-13
C002940,car_loan,2025-09-15
C002940,savings_account,2025-10-14
C002940,credit_card_platinum,2024-10-07
C002940,investment_account,2025-07-04
C002940,life_insurance,2025-09-17
C002940,checking_account,2025-03-29
C002941,car_loan,2021-02-01
C002941,checking_account,2021-12-19
C002941,mortgage,2025-10-15
C002941,investment_account,2023-07-25
C002941,mutual_fund,2015-01-19
C002941,life_insurance,2015-06-24
C002941,personal_loan,2015-07-17
C002942,credit_card_basic,2016-06-06
C002942,checking_account,2010-12-23
C002943,credit_card_basic,2018-12-20
C002943,mortgage,2013-07-08
C002943,savings_account,2016-11-13
C002943,credit_card_gold,2023-01-13
C002943,checking_account,2014-03-20
C002944,business_loan,2012-08-14
C002944,business_account,2018-03-12
C002944,health_insurance,2011-10-13
C002944,credit_card_business,2018-04-06
C002944,checking_account,2013-07-24
C002945,car_loan,2018-02-10
C002945,checking_account,2017-01-06
C002945,savings_account,2023-09-05
C002945,credit_card_gold,2017-12-10
C002945,personal_loan,2015-02-09
C002946,credit_card_basic,2025-07-10
C002946,savings_account,2025-07-06
C002947,personal_loan,2021-11-23
C002947,mortgage,2022-11-25
C002947,checking_account,2021-12-04
C002947,credit_card_gold,2024-11-22
C002948,credit_card_basic,2025-05-08
C002948,checking_account,2025-08-13
C002948,credit_card_gold,2025-03-25
C002949,credit_card_basic,2021-07-12
C002949,mortgage,2024-05-25
C002949,savings_account,2023-11-09
C002949,credit_card_gold,2025-06-24
C002949,checking_account,2021-05-06
C002950,personal_loan,2009-11-26
C002950,checking_account,2023-07-03
C002950,savings_account,2022-03-15
C002950,credit_card_gold,2012-08-14
C002951,credit_card_basic,2025-11-28
C002951,savings_account,2025-11-23
C002951,checking_account,2025-11-19
C002951,credit_card_gold,2025-05-27
C002952,mortgage,2023-09-28
C002952,health_insurance,2023-06-06
C002952,savings_account,2025-06-17
C002952,bonds,2019-11-05
C002952,mutual_fund,2025-07-01
C002952,life_insurance,2021-07-27
C002952,checking_account,2023-09-20
C002953,credit_card_basic,2025-11-02
C002953,credit_card_gold,2025-01-06
C002954,checking_account,2023-10-02
C002954,personal_loan,2025-11-05
C002955,business_account,2019-09-12
C002955,credit_card_business,2017-08-10
C002955,checking_account,2014-02-15
C002955,business_loan,2012-05-17
C002956,personal_loan,2022-02-24
C002956,savings_account,2024-09-15
C002956,checking_account,2017-11-25
C002957,credit_card_basic,2014-05-21
C002957,savings_account,2019-09-11
C002958,credit_card_basic,2024-09-06
C002958,savings_account,2021-12-10
C002958,checking_account,2016-08-19
C002958,credit_card_gold,2016-03-29
C002959,credit_card_basic,2023-07-09
C002959,savings_account,2025-02-16
C002960,credit_card_basic,2010-09-05
C002960,car_loan,2021-10-11
C002960,mortgage,2021-10-04
C002960,personal_loan,2010-02-22
C002961,mortgage,2024-01-23
C002961,savings_account,2022-01-24
C002962,personal_loan,2025-06-21
C002962,credit_card_basic,2025-09-21
C002962,checking_account,2025-03-13
C002963,mortgage,2025-10-23
C002963,savings_account,2025-01-12
C002963,checking_account,2024-12-08
C002964,credit_card_basic,2014-10-17
C002964,mortgage,2019-12-19
C002964,savings_account,2020-07-09
C002964,credit_card_gold,2021-03-09
C002964,checking_account,2014-01-13
C002965,checking_account,2025-11-02
C002965,credit_card_basic,2025-11-07
C002965,savings_account,2025-12-05
C002965,credit_card_gold,2025-11-17
C002965,personal_loan,2025-11-23
C002966,car_loan,2025-03-31
C002966,savings_account,2025-12-04
C002967,savings_account,2015-07-27
C002967,checking_account,2017-11-25
C002968,mortgage,2018-11-22
C002968,credit_card_gold,2019-02-19
C002969,business_loan,2024-09-12
C002969,business_account,2025-05-23
C002969,health_insurance,2025-06-30
C002969,credit_card_business,2025-06-26
C002969,checking_account,2024-09-28
C002970,credit_card_basic,2025-11-16
C002970,personal_loan,2025-06-07
C002970,savings_account,2025-09-30
C002970,checking_account,2025-08-31
C002971,car_loan,2010-07-24
C002971,checking_account,2023-01-14
C002971,credit_card_basic,2018-12-16
C002971,savings_account,2025-04-09
C002971,personal_loan,2024-08-08
C002972,credit_card_basic,2024-01-20
C002972,car_loan,2022-05-21
C002972,savings_account,2019-11-24
C002972,checking_account,2023-11-30
C002973,savings_account,2025-05-08
C002973,credit_card_gold,2025-01-05
C002974,checking_account,2018-08-22
C002974,credit_card_gold,2021-05-27
C002974,mutual_fund,2023-01-29
C002974,life_insurance,2019-02-07
C002974,personal_loan,2016-02-18
C002975,credit_card_basic,2024-01-31
C002975,mortgage,2024-05-06
C002975,savings_account,2022-08-30
C002975,personal_loan,2021-08-12
C002976,business_loan,2019-12-14
C002976,business_account,2018-12-20
C002976,health_insurance,2010-11-30
C002976,credit_card_business,2011-09-15
C002976,checking_account,2011-06-05
C002977,business_loan,2025-09-10
C002977,business_account,2025-09-26
C002977,health_insurance,2025-08-28
C002977,credit_card_business,2025-11-04
C002977,checking_account,2025-09-15
C002978,business_account,2024-02-28
C002978,checking_account,2010-09-01
C002978,business_loan,2014-08-02
C002979,car_loan,2024-08-26
C002979,savings_account,2023-11-06
C002979,credit_card_gold,2024-02-22
C002980,credit_card_platinum,2019-10-21
C002980,checking_account,2008-12-18
C002980,savings_account,2018-06-01
C002980,credit_card_gold,2017-10-05
C002981,mortgage,2020-12-02
C002981,savings_account,2021-05-21
C002981,credit_card_platinum,2020-03-23
C002981,investment_account,2021-09-27
C002981,mutual_fund,2022-11-23
C002981,checking_account,2022-06-05
C002982,credit_card_basic,2023-02-21
C002982,checking_account,2023-05-02
C002982,credit_card_gold,2024-11-02
C002983,personal_loan,2024-05-01
C002983,credit_card_basic,2024-05-05
C002983,checking_account,2025-06-01
C002984,business_loan,2020-05-20
C002984,business_account,2024-12-04
C002984,health_insurance,2018-06-09
C002984,credit_card_business,2024-07-24
C002984,checking_account,2014-12-17
C002985,credit_card_basic,2015-05-18
C002985,checking_account,2013-12-09
C002985,credit_card_gold,2022-03-02
C002986,checking_account,2024-06-10
C002986,savings_account,2013-07-13
C002986,personal_loan,2015-06-12
C002987,credit_card_basic,2007-05-17
C002987,checking_account,2007-11-18
C002987,credit_card_gold,2008-10-10
C002988,checking_account,2021-08-10
C002988,savings_account,2015-08-21
C002988,personal_loan,2021-10-08
C002989,stocks,2014-03-11
C002989,credit_card_platinum,2024-11-25
C002989,personal_loan,2015-03-13
C002989,checking_account,2010-01-06
C002990,credit_card_basic,2016-08-19
C002990,personal_loan,2012-04-02
C002990,savings_account,2011-08-01
C002990,checking_account,2025-01-23
C002991,mortgage,2025-01-17
C002991,savings_account,2018-05-13
C002991,checking_account,2023-11-22
C002992,savings_account,2023-08-04
C002992,credit_card_gold,2022-08-09
C002993,personal_loan,2025-05-29
C002993,savings_account,2025-05-30
C002993,checking_account,2025-08-03
C002993,credit_card_gold,2025-06-16
C002994,investment_account,2025-05-19
C002994,mutual_fund,2024-02-17
C002994,mortgage,2023-12-14
C002994,life_insurance,2025-06-15
C002995,credit_card_basic,2022-08-22
C002995,mortgage,2018-09-28
C002995,savings_account,2017-08-17
C002995,credit_card_gold,2018-01-16
C002995,checking_account,2016-08-16
C002996,credit_card_basic,2021-06-16
C002996,car_loan,2024-12-15
C002997,business_account,2018-02-11
C002997,checking_account,2020-05-12
